nctid,facility,city,country
NCT01393756,Polyclinique Bordeaux Nord Aquitaine,Bordeaux,France
NCT01393756,CHU Estaing,Clermont Ferrand,France
NCT01393756,Hôpital Henri Mondor,Creteil,France
NCT01393756,CHU de DIJON,Dijon,France
NCT01393756,Chru Lille,Lille,France
NCT01393756,Centre Léon Bérard,Lyon,France
NCT01393756,Institut Paoli Calmettes,Marseille,France
NCT01393756,Hôpital Notre Dame de Bon Secours,Metz,France
NCT01393756,Hôpital Saint Eloi,Montpellier,France
NCT01393756,CHU de NANTES,Nantes,France
NCT01393756,Hôpital Saint Antoine,Paris,France
NCT01393756,Hôpital de la Pitié Salpétrière,Paris,France
NCT01393756,Hôpital Necker,Paris,France
NCT01393756,Institut Curie,Paris,France
NCT01393756,Hôpital St Louis,Paris,France
NCT01393756,Chu Lyon Sud,Pierre-Benite,France
NCT01393756,CHU de Poitiers,Poitiers,France
NCT01393756,Hôpital Robert Debré,Reims,France
NCT01393756,Hôpital Pontchaillou,Rennes,France
NCT01393756,Centre Henri BECQUEREL,Rouen,France
NCT01393756,Hôpital René Huguenin,Saint-Cloud,France
NCT01393756,Chu Brabois,Vandoeuvre-Les-Nancy,France
NCT01393756,Institut Gustave Roussy,Villejuif,France
NCT00162656,Institut Gustave Roussy,Villejuif,France
NCT02973256,Uh Montpellier,Montpellier,France
NCT00936156,Institut Gustave Roussy,Villejuif,France
NCT00883909,GSK Investigational Site,Auch,France
NCT00883909,GSK Investigational Site,Bourgoin-Jallieu,France
NCT00883909,GSK Investigational Site,Cannes,France
NCT00883909,GSK Investigational Site,Carpentras,France
NCT00883909,GSK Investigational Site,Créteil,France
NCT00883909,GSK Investigational Site,Dijon,France
NCT00883909,GSK Investigational Site,Le Havre,France
NCT00883909,GSK Investigational Site,Lille,France
NCT00883909,GSK Investigational Site,Longjumeau,France
NCT00883909,GSK Investigational Site,Lyon,France
NCT00883909,GSK Investigational Site,Mantes La Jolie,France
NCT00883909,GSK Investigational Site,Montauban,France
NCT00883909,GSK Investigational Site,Montpellier,France
NCT00883909,GSK Investigational Site,Orleans,France
NCT00883909,GSK Investigational Site,Paris,France
NCT00883909,GSK Investigational Site,Paris,France
NCT00883909,GSK Investigational Site,Ploemeur,France
NCT00883909,GSK Investigational Site,Saint Etienne,France
NCT00883909,GSK Investigational Site,Saint Martin D'Heres,France
NCT00883909,GSK Investigational Site,Suresnes,France
NCT00883909,GSK Investigational Site,Toulouse,France
NCT00883909,GSK Investigational Site,Tours,France
NCT00883909,GSK Investigational Site,Troyes,France
NCT04972409,Centre Georges Francois Leclerc,Dijon,France
NCT01381809,,Amiens,France
NCT01381809,,Angers,France
NCT01381809,,Bobigny,France
NCT01381809,,Colmar,France
NCT01381809,,Paris,France
NCT01381809,,Pessac,France
NCT01381809,,Pierre Benite,France
NCT01381809,,Saint Priest En Jarez,France
NCT01381809,,Tours,France
NCT01381809,,Vandoeuvre Les Nancy,France
NCT04018209,05,Lyon,France
NCT04018209,10,Quimper,France
NCT04018209,11,Morlaix,France
NCT04018209,09,Saint-Brieuc,France
NCT04018209,07,Saint-Louis,France
NCT04018209,03,Annecy,France
NCT04018209,04,Roubaix,France
NCT04018209,08,Rochefort,France
NCT04018209,06,Angers,France
NCT04018209,02,Villejuif,France
NCT04018209,01,Brest,France
NCT02977156,Institut Bergonie,Bordeaux,France
NCT02977156,Centre Léon Bérard,Lyon,France
NCT02977156,Hopital Saint Louis,Paris,France
NCT02977156,Centre Hospitalier Lyon Sud,Pierre-Bénite,France
NCT02977156,Institut Gustave Roussy,Villejuif,France
NCT00565656,Department of clinical hematology,Avignon,France
NCT00565656,Department of Hematology,Bobigny,France
NCT00565656,Department of Hematology,Lyon,France
NCT00565656,Paoli-Calmette Institut,Marseille,France
NCT00565656,"Department of Clinical hematology, Archet Hospital, CHU de Nice",Nice,France
NCT00565656,"Department of Onco-Hematology, Caremeau Hospital, CHU Nîmes",Nîmes,France
NCT00565656,"Department of clinical hematology, Robert Debré Hospital",Reims,France
NCT00565656,"Department of Hematology and Oncology, CHU de Strasbourg",Strasbourg,France
NCT00565656,Service de Médecine Interne,Toulouse,France
NCT00565656,Department of clinical hematology,Vandoeuvre,France
NCT03664856,Assistance Publique Des Hopitaux de Marseille,Marseille,France
NCT02883556,Hôpital Avicenne,Bobigny,France
NCT04308356,"Unité Fonctionnelle de Médecine palliative, Hôpitaux Universitaire Paris Centre - CHU Cochin",Paris,France
NCT04447456,Centre Oscar Lambret,Lille,France
NCT04447456,"Hôpital Huriez, CHU",Lille,France
NCT04676009,Centre Léon Bérard,Lyon,France
NCT01764009,"Gustave Roussy Institute,",Kremlin Bicetre,France
NCT01764009,Hôpital Saint Louis. Service de dermatologie,Paris,France
NCT01764009,CHU Nancy Hôpital Brabois,Vandoeuvre Les Nancy,France
NCT01270009,Service de Médecine interne et cancérologie - Hôpital de l'Archet,Nice,France
NCT05898009,Mireille IRABE,Saint-Pierre,France
NCT06801756,Pitié-Salpêtrière hospital,Paris,France
NCT05458856,Centre Hospitalier Universitaire D'Angers - Urologie,Angers,France
NCT05458856,CHU Brest-Hopital Morvan Institut de Cancerologie et d'Hemat,Brest,France
NCT05458856,Clinique Pasteur-Lanroze - Oncology,Brest,France
NCT05458856,Polyclinique de Blois - Service oncologie,La Chaussée-Saint-Victor,France
NCT05458856,Hopital Privé Métropole Lille - Polyclinique Du Bois,Lille,France
NCT05458856,CHU Hopital Edouard Herriot,Lyon,France
NCT05458856,L'Institut Mutualiste Montsouris,Paris,France
NCT05458856,Hopital Bichat,Paris,France
NCT05458856,Centre hospitalier Lyon Sud,Pierre-Bénite,France
NCT05458856,Hopital Foch - Urologie et Transplantation Ré,Suresnes,France
NCT05458856,Saint Jean Languedoc and La Croix du Sud Hospital,Toulouse,France
NCT02576509,Local Institution - 0071,La Tronche,France
NCT02576509,Local Institution - 0072,Lille,France
NCT02576509,Local Institution - 0069,Lyon,France
NCT02576509,Local Institution - 0073,Montpellier,France
NCT02576509,Local Institution - 0067,Paris,France
NCT02576509,Local Institution - 0068,Pessac,France
NCT02576509,Local Institution - 0070,Rennes,France
NCT02576509,Local Institution - 0074,Toulouse,France
NCT03806309,Clinique de l'Europe,Amiens,France
NCT03806309,Hôpital Sud CHU Amiens,Amiens,France
NCT03806309,CH Beauvais,Beauvais,France
NCT03806309,CHRU Jean Minjoz,Besançon,France
NCT03806309,Clinique Tivoli Ducos,Bordeaux,France
NCT03806309,CHU Morvan,Brest,France
NCT03806309,GHPSO Site de Creil,Creil,France
NCT03806309,Hôpital Henri Mondor,Créteil,France
NCT03806309,Centre Georges François Leclerc,Dijon,France
NCT03806309,CHU Dijon,Dijon,France
NCT03806309,CHRU Lille,Lille,France
NCT03806309,centre Léon Bérard,Lyon,France
NCT03806309,Hôpital Edouard Herriot,Lyon,France
NCT03806309,Hôpital la Croix Rousse,Lyon,France
NCT03806309,Hôpital Lyon Sud Hospices Civils de Lyon,Lyon,France
NCT03806309,Hôpital Privé Jean Mermoz,Lyon,France
NCT03806309,Hôpital Européen,Marseille,France
NCT03806309,Institut Paoli Calmette,Marseille,France
NCT03806309,Hôpital Pitié Salpêtrière,Paris,France
NCT03806309,Hôpital Saint Antoine,Paris,France
NCT03806309,Institut Mutualiste Montsouris,Paris,France
NCT03806309,CHU Poitiers,Poitiers,France
NCT03806309,CHU Robert Debré,Reims,France
NCT03806309,Institut Curie,Saint-Cloud,France
NCT03806309,Centre Paul Strauss,Strasbourg,France
NCT03806309,Clinique Pasteur,Toulouse,France
NCT03806309,Hôpital TROUSSEAU,Tours,France
NCT03806309,Insitut de Cancérologie de Lorraine,Vandœuvre-Lès-Nancy,France
NCT05302609,"Hôpital de la Croix-Rousse, Hospices Civils de Lyon",Lyon,France
NCT05302609,Hôpital Pasteur 2 - CHU de NICE,Nice,France
NCT04217109,Centre République,Clermont-Ferrand,France
NCT04217109,Centre Hospitalier Universitaire,Limoges,France
NCT04217109,Institut de Cancérologie de l'Ouest,Nantes,France
NCT04217109,Groupe Hospitalier Paris Saint- Joseph,Paris,France
NCT04217109,Institut Curie,Paris,France
NCT04217109,Institut Curie,Saint-Cloud,France
NCT04217109,Centre Hospitalier Valenciennes,Valenciennes,France
NCT03473756,Institut Bergonié - Unicancer Nouvelle Aquitaine,Bordeaux,France
NCT03473756,Centre Oscar Lambret - Lille,Lille,France
NCT03473756,Institut de Cancérologie de l'Ouest - Saint Herblain,Saint-Herblain,France
NCT02178956,Centre Antoine Lacassagne,Nice,France
NCT02178956,Hopital Saint Joseph - Marseille,Marseille,France
NCT02178956,Centre Paul Papin,St Herblain,France
NCT02178956,Centre Rene Gauducheau,St Herblain,France
NCT02178956,Hopital Privé Jean Mermoz,Lyon,France
NCT02178956,Chd Vendee La Roche Sur Yon,La Roche Sur Yon,France
NCT02178956,Hospital of Poitiers,Poitiers,France
NCT02178956,Hôpital Morvan - CHRU de Brest,Brest,France
NCT02178956,CHU Estaing,Clermont-Ferrand,France
NCT02178956,CHU - Hôpital De La Timone,Marseille,France
NCT02178956,Centre Hospitalier De Mont De Marsan - Hopital Layné,Mont De Marsan,France
NCT02178956,Centre eugène marquis,Rennes,France
NCT02178956,CHU Saint Etienne,Saint Etienne,France
NCT02178956,Centre Hospitalier Universitaire (CHU) de Toulouse - Hopital,Toulouse,France
NCT02178956,Institut Gustave Roussy,Villejuif,France
NCT03698656,University Hospital Toulouse,Toulouse,France
NCT01292356,Chu de Poitiers,Poitiers,France
NCT02173756,"Service d'oncohématologie pédiatrique, Hôpital de Hautepierre",Strasbourg,France
NCT03787056,Service de NEURO-ONCOLOGIE du Groupement Hospitalier EST,Bron,France
NCT03787056,Service d'ONCOLOGIE DIGESTIVE et HEPATOLOGIE de l'hôpital de la Croix-Rousse,Lyon,France
NCT03787056,Service d'ONCOLOGIE DIGESTIVE et HEPATOLOGIE de l'Hôpital E. Herriot,Lyon,France
NCT03787056,Service d'Oto-Rhino-Laryngologie de l'Hôpital de la Croix-Rousse,Lyon,France
NCT03787056,Service d'Urologie de l'Hôpital E. Herriot,Lyon,France
NCT03787056,Service de Gynécologie de l'hôpital de la Croix-Rousse,Lyon,France
NCT03787056,Service de Gynécologie du Groupement Hospitalier Est,Lyon,France
NCT03787056,Service de Pneumologie de l'hôpital de la Croix-Rousse,Lyon,France
NCT03787056,Service de Pneumologie du Groupement Hospitalier Est,Lyon,France
NCT03787056,Service d'Hématologie de l'Hôpital Lyon Sud,Pierre-Bénite,France
NCT03787056,Service d'ONCOLOGIE DIGESTIVE et HEPATOLOGIE du Centre Hospitalier Lyon Sud,Pierre-Bénite,France
NCT03787056,Service d'Oncologie médicale du Centre hospitalier Lyon Sud,Pierre-Bénite,France
NCT03787056,Service d'Urologie de l'hôpital Lyon Sud,Pierre-Bénite,France
NCT03787056,Service de Chirurgie de l'hôpital Lyon Sud,Pierre-Bénite,France
NCT03787056,Service de Dermatologie de l'hôpital Lyon Sud,Pierre-Bénite,France
NCT03787056,Service de Gynécologie de l'hôpital Lyon Sud,Pierre-Bénite,France
NCT03787056,Service de Pneumologie de l'Hôpital Lyon Sud,Pierre-Bénite,France
NCT05041309,Centre Hospitalier Regional Universitaire de Lille,Lille,France
NCT05041309,Hospital Saint Eloi,Montpellier,France
NCT05041309,Hopital Saint-Louis,Paris,France
NCT05041309,"CHU Bordeaux, Hopital Haut-Leveque",Pessac,France
NCT05041309,Centre Hospitalier Lyon-Sud,Pierre Benite,France
NCT05041309,Hôpital Pontchaillou - CHU de Rennes,Rennes,France
NCT00831909,Research Site,Aix En Provence,France
NCT00831909,Research Site,Ambilly,France
NCT00831909,Research Site,Antibes,France
NCT00831909,Research Site,Aulnay Sous Bois,France
NCT00831909,Research Site,Bar Le Duc,France
NCT00831909,Research Site,Beauvais,France
NCT00831909,Research Site,Beuvry,France
NCT00831909,Research Site,Bordeaux,France
NCT00831909,Research Site,Brest,France
NCT00831909,Research Site,Cahors,France
NCT00831909,Research Site,Castelnau Le Lez,France
NCT00831909,Research Site,Chalon Sur Saone,France
NCT00831909,Research Site,Chauny,France
NCT00831909,Research Site,Chevilly Larue,France
NCT00831909,Research Site,Cholet,France
NCT00831909,Research Site,Clamart,France
NCT00831909,Research Site,Colmar,France
NCT00831909,Research Site,Compiegne,France
NCT00831909,Research Site,Coulommiers,France
NCT00831909,Research Site,Denain,France
NCT00831909,Research Site,Dijon,France
NCT00831909,Research Site,Douai,France
NCT00831909,Research Site,Draguignan,France
NCT00831909,Research Site,Epinal,France
NCT00831909,Research Site,Flers,France
NCT00831909,Research Site,Givors,France
NCT00831909,Research Site,Granville,France
NCT00831909,Research Site,Grasse,France
NCT00831909,Research Site,Guingamp,France
NCT00831909,Research Site,Hyeres,France
NCT00831909,Research Site,Jonzac,France
NCT00831909,Research Site,La Ferte Bernard,France
NCT00831909,Research Site,La Rochelle,France
NCT00831909,Research Site,La Tronche,France
NCT00831909,Research Site,Le Mans,France
NCT00831909,Research Site,Lievin,France
NCT00831909,Research Site,Limoges,France
NCT00831909,Research Site,Longjumeau,France
NCT00831909,Research Site,Lyon,France
NCT00831909,Research Site,Lyon,France
NCT00831909,Research Site,Mantes La Jolie,France
NCT00831909,Research Site,Martigues,France
NCT00831909,Research Site,Meaux,France
NCT00831909,Research Site,Metz,France
NCT00831909,Research Site,Metz,France
NCT00831909,Research Site,Metz Tessy,France
NCT00831909,Research Site,Mont De Marsan,France
NCT00831909,Research Site,Mont St Martin,France
NCT00831909,Research Site,Montpellier,France
NCT00831909,Research Site,Montpellier,France
NCT00831909,Research Site,Moulins,France
NCT00831909,Research Site,Mulhouse,France
NCT00831909,Research Site,Mulhouse,France
NCT00831909,Research Site,Nancy,France
NCT00831909,Research Site,Nevers,France
NCT00831909,Research Site,Nice,France
NCT00831909,Research Site,Nimes,France
NCT00831909,Research Site,Oloron Ste Marie,France
NCT00831909,Research Site,Paris,France
NCT00831909,Research Site,Paris,France
NCT00831909,Research Site,Paris,France
NCT00831909,Research Site,Paris,France
NCT00831909,Research Site,Perpignan,France
NCT00831909,Research Site,Pierre Benite,France
NCT00831909,Research Site,Pontoise,France
NCT00831909,Research Site,Quimper,France
NCT00831909,Research Site,Rambouillet,France
NCT00831909,Research Site,Reims,France
NCT00831909,Research Site,Rennes,France
NCT00831909,Research Site,Saverne,France
NCT00831909,Research Site,Soissons,France
NCT00831909,Research Site,St Aubin Les Elbeuf,France
NCT00831909,Research Site,St Priest En Jarez,France
NCT00831909,Research Site,Strasbourg,France
NCT00831909,Research Site,Strasbourg,France
NCT00831909,Research Site,Thonon Les Bains,France
NCT00831909,Research Site,Toulon Armees,France
NCT00831909,Research Site,Toulon,France
NCT00831909,Research Site,Toulouse,France
NCT00831909,Research Site,Toulouse,France
NCT00831909,Research Site,Valence,France
NCT00831909,Research Site,Vandoeuvre Les Nancy,France
NCT00831909,Research Site,Verdun,France
NCT00831909,Research Site,Vesoul,France
NCT00831909,Research Site,Vire,France
NCT03196609,Centre Georges-François Leclerc,Dijon,France
NCT03196609,Hopital Universitaire Paul Brousse,Villejuif,France
NCT04546009,ICO Paul Papin,Angers,France
NCT04546009,Centre Hospitalier de La Cote Basque,Bayonne,France
NCT04546009,Chd de Vendee,La Roche Sur Yon,France
NCT04546009,Institut régional du Cancer Montpellier,Montpellier,France
NCT04546009,Chu La Miletrie,Poitiers,France
NCT04546009,Institut Jean Godinot,Reims,France
NCT04546009,Centre Eugene Marquis,Rennes,France
NCT04546009,ICL,Saint-Priest En Jarez,France
NCT04546009,Centre Alexis Vautrin,Vandoeuvre Les Nancy,France
NCT03503409,CH Angers,Angers,France
NCT03503409,Centre Hospitalier de la Côte Basque,Bayonne,France
NCT03503409,Hôpital Nord Franche-Comté/Service de médecine interne / Hématologie clinique,Belfort,France
NCT03503409,CHU côte de Nacre,Caen,France
NCT03503409,CHU de Grenoble/Clinique Universitaire d'hématologie 6e A,Grenoble,France
NCT03503409,CH Le Mans/Service d'hématologie Oncologie,Le Mans,France
NCT03503409,CHRU de Limoges,Limoges,France
NCT03503409,centre hospitalier de Lyon,Lyon,France
NCT03503409,Institut Paoli Calmettes/Unité d'Hématologie 3,Marseille,France
NCT03503409,CHU Montpellier St Eloi,Montpellier,France
NCT03503409,Hôpital E. Muller-GHR Mulhouse Sud-Alsace,Mulhouse,France
NCT03503409,CHU Hôtel Dieu/Service d'Hématologie Clinique,Nantes,France
NCT03503409,Hôpital Archet 1/Service d'Hématologie Clinique,Nice,France
NCT03503409,GHU Caremeau,Nimes,France
NCT03503409,Hôpital Saint Louis - Hématologie Séniors,Paris,France
NCT03503409,Hôpital Necker,Paris,France
NCT03503409,Hôpital Henri Mondor,Paris,France
NCT03503409,CHU de Haut-Lévèque/Centre François Magendie/Service des maladies du sang,Pessac,France
NCT03503409,CHU de Poitiers/Pôle de cancérologie - secteur tertiaire-,Poitiers,France
NCT03503409,Centre Henri Becquerel,Rouen,France
NCT03503409,institut de cancérologie Lucien Neuwirth,Saint-Priest-En-Jarez,France
NCT03503409,Médecine Interne/IUCT Oncopole,Toulouse,France
NCT03503409,CHU de Tours,Tours,France
NCT03503409,CHU Brabois,Vandœuvre-Lès-Nancy,France
NCT03503409,Centre Hospitalier de Versailles-Hôpital André Mignot,Versailles,France
NCT02735109,CHU de Nice,Nice,France
NCT00432107,"Department of Dermatology, Hopital Henri Modor",Créteil,France
NCT00432107,"Department of Dermatologie, Hotel Dieu",Nantes,France
NCT03627988,Institut Bergonie,Bordeaux,France
NCT03627988,Institut Universitaire Du Cancer de Toulouse - Oncopole,Toulouse,France
NCT02186678,Assistance Publique Hopitaux de Marseille,Marseille,France
NCT02818907,Centre Hospitalier Régional Universitaire de Besançon,Besançon,France
NCT02818907,Centre Georges François Leclerc,Dijon,France
